YAC sent_gaze_sacc 0.5547408829174664 0.00026871401151632227 9 11324
YAG sent_gaze_sacc 0.510148849797023 0.0 9 11324
YAK sent_gaze_sacc 0.4154262516914749 5.551115123125783e-17 9 11324
YDG sent_gaze_sacc 0.6900676589986469 0.0008541127923171456 9 11324
YDR sent_gaze_sacc 0.5886332882273342 0.0 9 11324
YFR sent_gaze_sacc 0.6300996677740863 0.0007748773282186755 9 11324
YFS sent_gaze_sacc 0.6179702300405954 0.000631226186180808 9 11324
YHS sent_gaze_sacc 0.5426251691474966 0.0 9 11324
YIS sent_gaze_sacc 0.8646820027063599 1.1102230246251565e-16 9 11324
YLS sent_gaze_sacc 0.6094276094276094 0.0 9 11324
YMD sent_gaze_sacc 0.6062246278755075 0.0 9 11324
YRK sent_gaze_sacc 0.5142083897158322 0.0 9 11324
YRP sent_gaze_sacc 0.4587280108254398 0.0 9 11324
YSD sent_gaze_sacc 0.8240866035182678 1.1102230246251565e-16 9 11324
YSL sent_gaze_sacc 0.5155615696887685 1.1102230246251565e-16 9 11324
YTL sent_gaze_sacc 0.9066305818673882 1.1102230246251565e-16 9 11324
